"","address","lat1","long1","MRTName2","MRTName1","MRTlat1","MRTlong1","MRTdista1"
"2246","212 BOON LAY PL",1.34912704098711,103.713021012998,182,"Lakeside",1.34425911493819,103.720949087456,1035.42896198491
"2247","212 BT BATOK ST 21",1.34719281119437,103.752217334445,254,"Bukit Batok",1.34903331201636,103.749566478309,359.17733503986
"2248","212 CHOA CHU KANG CTRL",1.38246992704217,103.747346083254,155,"Choa Chu Kang",1.38536316540225,103.744370779756,461.91681006959
"2249","212 JURONG EAST ST 21",1.33909401436064,103.740391980229,101,"Jurong East",1.33315281585758,103.742286332403,694.15944892785
"2250","212 MARSILING CRES",1.44621408696805,103.773079709744,159,"Woodlands North",1.44778217342648,103.7851355073,1352.92558376685
"2251","212 PASIR RIS ST 21",1.36754724594239,103.960581871767,126,"Pasir Ris",1.37304331635804,103.949284527763,1398.21793060922
"2252","212 PETIR RD",1.37450314600347,103.775760431174,15,"Cashew",1.36981544925552,103.76443921414,1363.70219780485
"2253","212 SERANGOON AVE 4",1.35680090852309,103.873051105555,94,"Serangoon",1.35063361526525,103.872771660431,687.243948208134
"2254","212 TAMPINES ST 23",1.35443416250724,103.954404790753,192,"Tampines East",1.35619148271544,103.9546344625,197.286716693463
"2255","212 YISHUN ST 21",1.43178338863003,103.837440290013,112,"Yishun",1.42944308477331,103.835005047246,375.919392678829
"2256","212A COMPASSVALE DR",1.3863982121383,103.899960032132,34,"Sengkang",1.39169462601522,103.895484694279,771.797220332572
"2257","212A PUNGGOL WALK",1.39996056106688,103.898983585947,48,"Sengkang",1.39169462601522,103.895484694279,999.15466680143
"2258","212B COMPASSVALE DR",1.38618514540465,103.900551157406,35,"Sengkang",1.39169462601522,103.895484694279,833.100846387357
"2259","212B PUNGGOL WALK",1.40040423922635,103.899484284229,39,"Sengkang",1.39169462601522,103.895484694279,1066.83681366085
"2260","212C COMPASSVALE DR",1.38599316874489,103.901020686547,33,"Sengkang",1.39169462601522,103.895484694279,884.522996915483
"2261","213 ANG MO KIO AVE 3",1.36776947218047,103.841255432522,202,"Ang Mo Kio",1.36993284962262,103.84955809232,954.852774848783
"2262","213 BEDOK NTH ST 1",1.32633302564898,103.932636597017,126,"Bedok Reservoir",1.33660782955099,103.932234623286,1144.66044372529
"2263","213 BISHAN ST 23",1.35717822124501,103.848152969032,89,"Bishan",1.35131580146658,103.84914026532,661.786416133334
"2264","213 BOON LAY PL",1.34945934187377,103.712840315508,201,"Lakeside",1.34425911493819,103.720949087456,1072.12989010408
"2265","213 BT BATOK ST 21",1.34681845451426,103.752496875347,156,"Bukit Batok",1.34903331201636,103.749566478309,408.833143679101
"2266","213 CHOA CHU KANG CTRL",1.38217295387287,103.747211973147,132,"Choa Chu Kang",1.38536316540225,103.744370779756,475.493512267925
"2267","213 JURONG EAST ST 21",1.33903256648275,103.739773775263,102,"Jurong East",1.33315281585758,103.742286332403,711.757172534514
"2268","213 LOR 8 TOA PAYOH",1.34100493622927,103.85441254396,135,"Braddell",1.3404690010277,103.846799083148,849.392355875188
"2269","213 MARSILING CRES",1.44640891217967,103.772202483941,165,"Woodlands North",1.44778217342648,103.7851355073,1447.33433191137
"2270","213 PASIR RIS ST 21",1.36836361180163,103.96066010554,98,"Pasir Ris",1.37304331635804,103.949284527763,1368.95529178728
"2271","213 PETIR RD",1.37440260534692,103.775467370494,121,"Cashew",1.36981544925552,103.76443921414,1329.28942414557
"2272","213 SERANGOON AVE 4",1.35717269116489,103.873093293448,93,"Serangoon",1.35063361526525,103.872771660431,728.80611040483
"2273","213 TAMPINES ST 23",1.35479532321043,103.953935558339,165,"Tampines East",1.35619148271544,103.9546344625,173.795896762096
"2274","213 YISHUN ST 21",1.43181514143097,103.836535445849,119,"Yishun",1.42944308477331,103.835005047246,314.215166660537
"2275","213A COMPASSVALE LANE",1.38581624385594,103.900206949645,35,"Sengkang",1.39169462601522,103.895484694279,839.277899674931
"2276","213A PUNGGOL WALK",1.40030900317851,103.898075134619,61,"Sengkang",1.39169462601522,103.895484694279,1001.34274943226
"2277","213B COMPASSVALE LANE",1.38553943564032,103.900780778782,36,"Buangkok",1.38287001971672,103.893122569706,902.5788435313
"2278","213B PUNGGOL WALK",1.40071962129705,103.898484713692,43,"Sengkang",1.39169462601522,103.895484694279,1058.67886691508
"2279","213C PUNGGOL WALK",1.4005984856905,103.898920189353,43,"Sengkang",1.39169462601522,103.895484694279,1062.35390822891
"2280","214 ANG MO KIO AVE 3",1.3672879309092,103.841431473056,199,"Ang Mo Kio",1.36993284962262,103.84955809232,951.11323939933
"2281","214 BEDOK NTH ST 1",1.32587565122354,103.932493035074,86,"Bedok Reservoir",1.33660782955099,103.932234623286,1195.04670978327
"2282","214 BISHAN ST 23",1.35751182538506,103.848303497686,91,"Bishan",1.35131580146658,103.84914026532,695.996139863982
"2283","214 BOON LAY PL",1.34901664211502,103.712178566174,177,"Lakeside",1.34425911493819,103.720949087456,1110.48445269446
"2284","214 BT BATOK ST 21",1.34729998285678,103.75289444646,45,"Bukit Batok",1.34903331201636,103.749566478309,417.613866418805
"2285","214 CHOA CHU KANG CTRL",1.38276016314999,103.746717702615,58,"Choa Chu Kang",1.38536316540225,103.744370779756,390.102222564345
"2286","214 JURONG EAST ST 21",1.33928625957387,103.738985189412,175,"Jurong East",1.33315281585758,103.742286332403,775.336464473756
"2287","214 LOR 8 TOA PAYOH",1.34183370695987,103.854370726041,163,"Braddell",1.3404690010277,103.846799083148,856.225588175594
"2288","214 MARSILING LANE",1.44697084540303,103.771713364181,128,"Woodlands North",1.44778217342648,103.7851355073,1496.39748697085
"2289","214 PASIR RIS ST 21",1.36771508142416,103.961300162015,89,"Pasir Ris",1.37304331635804,103.949284527763,1462.83713772608
"2290","214 PETIR RD",1.37494110084207,103.774856358424,136,"Cashew",1.36981544925552,103.76443921414,1292.10692485505
"2291","214 SERANGOON AVE 4",1.35732435176205,103.873633486803,41,"Serangoon",1.35063361526525,103.872771660431,750.959377813631
"2292","214 TAMPINES ST 23",1.35466245223197,103.953529846928,158,"Tampines East",1.35619148271544,103.9546344625,209.961280492428
"2293","214 YISHUN ST 21",1.43144616456684,103.836318885001,181,"Yishun",1.42944308477331,103.835005047246,266.642658855225
"2294","215 ANG MO KIO AVE 1",1.36655830166122,103.841624082978,169,"Ang Mo Kio",1.36993284962262,103.84955809232,959.546807700871
"2295","215 BISHAN ST 23",1.35710190127161,103.848799750016,54,"Bishan",1.35131580146658,103.84914026532,645.219492649716
"2296","215 BOON LAY PL",1.34868437470614,103.712359844107,180,"Lakeside",1.34425911493819,103.720949087456,1075.35601409456
"2297","215 BT BATOK ST 21",1.34677496983575,103.753335935038,225,"Bukit Batok",1.34903331201636,103.749566478309,489.059491121415
"2298","215 CHOA CHU KANG CTRL",1.38308302434129,103.747076627693,81,"Choa Chu Kang",1.38536316540225,103.744370779756,393.831678164647
"2299","215 JURONG EAST ST 21",1.33993327217519,103.738514477739,17,"Chinese Garden",1.34235282081401,103.732596738363,711.528122603103
"2300","215 LOR 8 TOA PAYOH",1.34182813684783,103.855107925609,100,"Braddell",1.3404690010277,103.846799083148,936.978833489388
"2301","215 MARSILING LANE",1.4476075755764,103.772062005139,109,"Woodlands North",1.44778217342648,103.7851355073,1455.00088940594
"2302","215 PASIR RIS ST 21",1.36816269868754,103.961803251946,101,"Pasir Ris",1.37304331635804,103.949284527763,1495.37018116568
"2303","215 PETIR RD",1.37510655684523,103.774311815914,25,"Cashew",1.36981544925552,103.76443921414,1246.6201008296
"2304","215 SERANGOON AVE 4",1.35786532790131,103.873424839621,161,"Serangoon",1.35063361526525,103.872771660431,808.305781098589
"2305","215 TAMPINES ST 23",1.35466443138885,103.953165900686,171,"Tampines East",1.35619148271544,103.9546344625,235.81222710062
"2306","215 YISHUN ST 21",1.43174084979873,103.835660042979,185,"Yishun",1.42944308477331,103.835005047246,265.969174413316
"2307","215A COMPASSVALE DR",1.38947868254873,103.893278837452,25,"Sengkang",1.39169462601522,103.895484694279,348.010868385198
"2308","215A JURONG EAST ST 21",1.33954108139946,103.738326111791,44,"Chinese Garden",1.34235282081401,103.732596738363,710.298796717755
"2309","215B COMPASSVALE DR",1.39000944345961,103.893454183017,22,"Sengkang",1.39169462601522,103.895484694279,293.689154744494
"2310","216 ANG MO KIO AVE 1",1.36619678831054,103.841505011903,189,"Ang Mo Kio",1.36993284962262,103.84955809232,988.008561472571
"2311","216 BISHAN ST 23",1.35637063078371,103.849221049026,58,"Bishan",1.35131580146658,103.84914026532,562.772840114776
"2312","216 BOON LAY AVE",1.34967446991628,103.711680539382,101,"Lakeside",1.34425911493819,103.720949087456,1194.72620493275
"2313","216 BT BATOK ST 21",1.3471050066434,103.753638622774,130,"Bukit Batok",1.34903331201636,103.749566478309,501.451298679533
"2314","216 CHOA CHU KANG CTRL",1.38308302434129,103.747076627693,17,"Choa Chu Kang",1.38536316540225,103.744370779756,393.831678164647
"2315","216 JURONG EAST ST 21",1.33953084548923,103.73780943839,110,"Chinese Garden",1.34235282081401,103.732596738363,659.711514876975
"2316","216 LOR 8 TOA PAYOH",1.3424720602594,103.854178690288,102,"Braddell",1.3404690010277,103.846799083148,851.000925852884
"2317","216 MARSILING LANE",1.44713415109784,103.772172059269,119,"Woodlands North",1.44778217342648,103.7851355073,1444.42642920852
"2318","216 PASIR RIS ST 21",1.36902276309277,103.960913206652,118,"Pasir Ris",1.37304331635804,103.949284527763,1369.33655230463
"2319","216 PETIR RD",1.37463746606325,103.774664267756,158,"Cashew",1.36981544925552,103.76443921414,1258.17427434697
"2320","216 SERANGOON AVE 4",1.35754563359063,103.873252175576,105,"Serangoon",1.35063361526525,103.872771660431,771.298387905306
"2321","216 TAMPINES ST 23",1.35401799259079,103.952704018124,141,"Tampines East",1.35619148271544,103.9546344625,323.566346251608
"2322","216 YISHUN ST 21",1.4322759133834,103.836404106464,189,"Yishun",1.42944308477331,103.835005047246,351.689688067975
"2323","216A BOON LAY AVE",1.35012140486811,103.711875870954,5,"Lakeside",1.34425911493819,103.720949087456,1202.27212656469
"2324","216A COMPASSVALE DR",1.39078747856513,103.893415096676,18,"Sengkang",1.39169462601522,103.895484694279,251.484153324311
"2325","216B BOON LAY AVE",1.35045319598788,103.712256991806,10,"Lakeside",1.34425911493819,103.720949087456,1187.92759796167
"2326","216B COMPASSVALE DR",1.39051439660213,103.893670671714,24,"Sengkang",1.39169462601522,103.895484694279,240.864097093906
"2327","216C COMPASSVALE DR",1.3904736106701,103.894318118954,10,"Sengkang",1.39169462601522,103.895484694279,187.961053598944
"2328","216D COMPASSVALE DR",1.39019936957333,103.894575868856,17,"Sengkang",1.39169462601522,103.895484694279,194.769945537694
"2329","217 BEDOK NTH ST 1",1.32683721721427,103.933920712718,40,"Bedok Reservoir",1.33660782955099,103.932234623286,1103.72715123999
"2330","217 BISHAN ST 23",1.35674001530713,103.849329508235,64,"Bishan",1.35131580146658,103.84914026532,604.187894281406
"2331","217 BOON LAY AVE",1.34948623818175,103.711018394035,238,"Lakeside",1.34425911493819,103.720949087456,1248.9977560022
"2332","217 BT BATOK ST 21",1.34673392184416,103.754727840299,178,"Bukit Batok",1.34903331201636,103.749566478309,628.852783412347
"2333","217 CHOA CHU KANG CTRL",1.38335694185996,103.746605997144,86,"Choa Chu Kang",1.38536316540225,103.744370779756,334.296221848835
"2334","217 JURONG EAST ST 21",1.33996762299816,103.738041056685,117,"Chinese Garden",1.34235282081401,103.732596738363,661.5181972619
"2335","217 LOR 8 TOA PAYOH",1.34265870846085,103.854665608196,114,"Braddell",1.3404690010277,103.846799083148,908.759268188858
"2336","217 MARSILING CRES",1.44675368354503,103.772529543963,185,"Woodlands North",1.44778217342648,103.7851355073,1407.50601742251
"2337","217 PASIR RIS ST 21",1.36930079924597,103.961023589094,67,"Pasir Ris",1.37304331635804,103.949284527763,1371.23332020534
"2338","217 PETIR RD",1.37490882252027,103.773547827473,98,"Cashew",1.36981544925552,103.76443921414,1161.4720508063
"2339","217 SERANGOON AVE 4",1.35763504826187,103.87209077271,117,"Serangoon",1.35063361526525,103.872771660431,783.070809511423
"2340","217 TAMPINES ST 23",1.35416816346776,103.951861755793,190,"Tampines East",1.35619148271544,103.9546344625,382.029017333365
"2341","217 YISHUN ST 21",1.43262393532244,103.836317071832,168,"Yishun",1.42944308477331,103.835005047246,383.012581968767
"2342","217A BOON LAY AVE",1.34975768459224,103.711296415279,6,"Lakeside",1.34425911493819,103.720949087456,1236.38254103183
"2343","217A COMPASSVALE DR",1.38930950392919,103.893783691203,17,"Sengkang",1.39169462601522,103.895484694279,326.082797968296
"2344","217A JURONG EAST ST 21",1.34045491398403,103.738426702342,20,"Chinese Garden",1.34235282081401,103.732596738363,682.343114306594
"2345","217A SUMANG WALK",1.4029859177206,103.895020804883,27,"Sengkang",1.39169462601522,103.895484694279,1258.000548339
"2346","217B BOON LAY AVE",1.34972661567521,103.710830462207,10,"Lakeside",1.34425911493819,103.720949087456,1280.04618354272
"2347","217B COMPASSVALE DR",1.38928033604771,103.894345637862,24,"Sengkang",1.39169462601522,103.895484694279,297.151770030689
"2348","217B SUMANG WALK",1.40240161394664,103.894934988835,41,"Sengkang",1.39169462601522,103.895484694279,1193.46532549153
"2349","217C COMPASSVALE DR",1.38983599006926,103.894154149578,22,"Sengkang",1.39169462601522,103.895484694279,254.428577989945
"2350","217C SUMANG WALK",1.402358510003,103.895494110668,34,"Sengkang",1.39169462601522,103.895484694279,1187.09859792435
"2351","217D SUMANG WALK",1.40204985762556,103.89616616484,19,"Sengkang",1.39169462601522,103.895484694279,1155.23111115418
"2352","218 ANG MO KIO AVE 1",1.36511908595886,103.841742478489,193,"Ang Mo Kio",1.36993284962262,103.84955809232,1021.60334803638
"2353","218 BEDOK NTH ST 1",1.32735657423855,103.933767800546,79,"Bedok Reservoir",1.33660782955099,103.932234623286,1043.88416666273
"2354","218 BISHAN ST 23",1.35686236850321,103.84972330006,17,"Bishan",1.35131580146658,103.84914026532,620.840941713815
"2355","218 BT BATOK ST 21",1.34729576455327,103.754196011432,54,"Bukit Batok",1.34903331201636,103.749566478309,550.32582449332
"2356","218 CHOA CHU KANG CTRL",1.38283793792234,103.745841902867,80,"Choa Chu Kang",1.38536316540225,103.744370779756,325.306605835457
"2357","218 JURONG EAST ST 21",1.34033241177285,103.737928007136,122,"Chinese Garden",1.34235282081401,103.732596738363,634.510403467523
"2358","218 LOR 8 TOA PAYOH",1.34272583549089,103.855151579728,122,"Braddell",1.3404690010277,103.846799083148,962.892733119609
"2359","218 MARSILING CRES",1.44652106873397,103.773390539721,149,"Woodlands North",1.44778217342648,103.7851355073,1314.54446042901
"2360","218 PASIR RIS ST 21",1.36942598554209,103.961388925543,53,"Pasir Ris",1.37304331635804,103.949284527763,1405.96835924116
"2361","218 PETIR RD",1.37446597954509,103.773606267573,103,"Cashew",1.36981544925552,103.76443921414,1144.01624257242
"2362","218 SERANGOON AVE 4",1.35801075096415,103.872138225755,170,"Serangoon",1.35063361526525,103.872771660431,824.239056683314
"2363","218 TAMPINES ST 24",1.35443550096726,103.952286197035,190,"Tampines East",1.35619148271544,103.9546344625,326.352935382458
"2364","218 YISHUN ST 21",1.43296691864933,103.836238061311,176,"Yishun",1.42944308477331,103.835005047246,415.577896225667
"2365","218A BOON LAY AVE",1.34996858706692,103.710539626132,6,"Lakeside",1.34425911493819,103.720949087456,1321.35376970488
"2366","218B BOON LAY AVE",1.35032707359938,103.710888928549,15,"Lakeside",1.34425911493819,103.720949087456,1307.57035961558
"2367","218C BOON LAY AVE",1.35069669655304,103.711459246397,15,"Lakeside",1.34425911493819,103.720949087456,1276.29502401605
"2368","218D BOON LAY AVE",1.35085552032825,103.712083394384,5,"Lakeside",1.34425911493819,103.720949087456,1229.9146781055
"2369","219 ANG MO KIO AVE 1",1.36598198004505,103.840654039612,191,"Ang Mo Kio",1.36993284962262,103.84955809232,1084.13034308109
"2370","219 BISHAN ST 23",1.35739727896901,103.849430241136,81,"Bishan",1.35131580146658,103.84914026532,677.755695835759
"2371","219 BOON LAY AVE",1.34939577575499,103.710819595088,150,"Lakeside",1.34425911493819,103.720949087456,1264.02884331719
"2372","219 BT BATOK ST 21",1.34720729813155,103.754999726682,240,"Bukit Batok",1.34903331201636,103.749566478309,637.911916557258
"2373","219 CHOA CHU KANG CTRL",1.38248805596718,103.745331195797,38,"Choa Chu Kang",1.38536316540225,103.744370779756,337.430570983887
"2374","219 JURONG EAST ST 21",1.34077678943087,103.738019085958,81,"Chinese Garden",1.34235282081401,103.732596738363,628.433890027482
"2375","219 LOR 8 TOA PAYOH",1.3427643319014,103.855872559307,174,"Braddell",1.3404690010277,103.846799083148,1041.60417938679
"2376","219 PASIR RIS ST 21",1.36926449241468,103.96169261157,59,"Pasir Ris",1.37304331635804,103.949284527763,1443.51764736987
"2377","219 PETIR RD",1.37416504802935,103.772712312801,165,"Cashew",1.36981544925552,103.76443921414,1040.25031027334
"2378","219 SERANGOON AVE 4",1.35835882176541,103.872182045295,171,"Serangoon",1.35063361526525,103.872771660431,862.465794134052
"2379","219 TAMPINES ST 24",1.35479931011206,103.952611408798,199,"Tampines East",1.35619148271544,103.9546344625,273.325069090317
"2380","219 YISHUN ST 21",1.43331614582593,103.836150284922,179,"Yishun",1.42944308477331,103.835005047246,449.589543992817
"2381","219A BEDOK CTRL",1.32531112114443,103.933278106545,25,"Bedok Reservoir",1.33660782955099,103.932234623286,1262.89443325592
"2382","219A JURONG EAST ST 21",1.34060750883164,103.737453992981,89,"Chinese Garden",1.34235282081401,103.732596738363,574.414025516681
"2383","219B BEDOK CTRL",1.32542365484015,103.933559134228,25,"Bedok Reservoir",1.33660782955099,103.932234623286,1253.71224254594
"2384","219C BEDOK CTRL",1.32485598421255,103.933519574319,35,"Bedok Reservoir",1.33660782955099,103.932234623286,1316.00204018278
"2385","219D BEDOK CTRL",1.32486246741407,103.933792052544,21,"Bedok Reservoir",1.33660782955099,103.932234623286,1318.92603635849
"2386","22 BALAM RD",1.33016619500294,103.887785274744,187,"MacPherson",1.32615024457361,103.889298600376,477.725126358559
"2387","22 BEDOK STH AVE 1",1.3228317365472,103.932852166088,169,"Bedok Reservoir",1.33660782955099,103.932234623286,1535.08686677222
"2388","22 BOON KENG RD",1.31817642675037,103.861403795159,132,"Boon Keng",1.31933570922514,103.861569454156,130.360980639811
"2389","22 DOVER CRES",1.30706974299731,103.783584391777,50,"Dover",1.31140529320963,103.778637841909,732.111463426499
"2390","22 EUNOS CRES",1.32475910483394,103.902107398949,132,"Eunos",1.31978354916088,103.903225807255,567.689297410915
"2391","22 GHIM MOH LINK",1.30935676342126,103.785489714945,55,"Buona Vista",1.3072237082044,103.790253514502,580.911571456164
"2392","22 HAIG RD",1.31379131490541,103.89522868303,106,"Paya Lebar",1.3172473854035,103.892260753884,507.064666127833
"2393","22 HAVELOCK RD",1.28874603704088,103.828824191655,253,"Tiong Bahru",1.28610253615775,103.827445112419,331.892605032944
"2394","22 HOUGANG AVE 3",1.36428542444529,103.89046790222,145,"Kovan",1.36017917065237,103.885064856353,755.315058431968
"2395","22 JLN MEMBINA",1.2848879468295,103.826444566955,61,"Tiong Bahru",1.28610253615775,103.827445112419,175.158118887539
"2396","22 MARSILING DR",1.44189730082889,103.774373791954,318,"Marsiling",1.43252114855026,103.774074641403,1044.27927472006
"2397","22 QUEEN'S CL",1.29356622858475,103.799622621891,62,"Queenstown",1.29455085184931,103.806077155982,726.646409530698
"2398","22 REDHILL CL",1.2866376779918,103.817986220882,35,"Redhill",1.28963453412887,103.81674097205,361.248603268998
"2399","22 SIN MING RD",1.3572844410824,103.839396679952,320,"Marymount",1.348707263451,103.839423132332,954.811584565211
"2400","22 ST. GEORGE'S RD",1.32520475650307,103.862445341683,95,"Boon Keng",1.31933570922514,103.861569454156,660.571081384585
"2401","22 TEBAN GDNS RD",1.32277239024452,103.739714299254,58,"Jurong East",1.33315281585758,103.742286332403,1190.46833766642
"2402","22 TELOK BLANGAH CRES",1.27655921599768,103.819821916902,151,"HarbourFront",1.26538938374901,103.821530157095,1257.86986165935
"2403","22 TIONG BAHRU RD",1.28569948373915,103.83171175159,23,"Tiong Bahru",1.28610253615775,103.827445112419,476.955541491619
"2404","220 ANG MO KIO AVE 1",1.36558833593063,103.840518883254,155,"Ang Mo Kio",1.36993284962262,103.84955809232,1116.1717637094
"2405","220 BISHAN ST 23",1.35746902217519,103.848845209075,71,"Bishan",1.35131580146658,103.84914026532,685.760000383559
"2406","220 BT BATOK EAST AVE 3",1.34745649001205,103.754710439758,33,"Bukit Batok",1.34903331201636,103.749566478309,598.771160857746
"2407","220 CHOA CHU KANG CTRL",1.38193097430224,103.745583043297,81,"Choa Chu Kang",1.38536316540225,103.744370779756,405.188599615893
"2408","220 HOUGANG ST 21",1.35693439635221,103.884512515118,56,"Kovan",1.36017917065237,103.885064856353,366.399604077007
"2409","220 JURONG EAST ST 21",1.34107109436442,103.737469981521,86,"Chinese Garden",1.34235282081401,103.732596738363,560.792869668248
"2410","220 LOR 8 TOA PAYOH",1.34261673404284,103.856454868244,111,"Braddell",1.3404690010277,103.846799083148,1100.85824152083
"2411","220 PASIR RIS ST 21",1.36987234164767,103.961582597621,88,"Pasir Ris",1.37304331635804,103.949284527763,1413.41110455614
"2412","220 PETIR RD",1.37452837023545,103.772867119001,149,"Cashew",1.36981544925552,103.76443921414,1074.68272968376
"2413","220 SERANGOON AVE 4",1.35874143844472,103.872227097734,128,"Serangoon",1.35063361526525,103.872771660431,904.591110525517
"2414","220 TAMPINES ST 24",1.35570486057403,103.952040568571,46,"Tampines East",1.35619148271544,103.9546344625,293.708818328594
"2415","220 YISHUN ST 21",1.43361671593167,103.835244034191,164,"Yishun",1.42944308477331,103.835005047246,465.367082543535
"2416","220A BEDOK CTRL",1.32569266983592,103.934602365058,36,"Bedok Reservoir",1.33660782955099,103.932234623286,1243.31406780584
"2417","220A SUMANG LANE",1.40152166566132,103.894626712465,2,"Sengkang",1.39169462601522,103.895484694279,1098.10007719569
"2418","220B BEDOK CTRL",1.32547710525716,103.934348226987,33,"Bedok Reservoir",1.33660782955099,103.932234623286,1261.19595499933
"2419","220B SUMANG LANE",1.40151003643786,103.895420741116,1,"Sengkang",1.39169462601522,103.895484694279,1092.6696691455
"2420","220C BEDOK CTRL",1.32553175509019,103.933854539923,23,"Bedok Reservoir",1.33660782955099,103.932234623286,1246.09299354553
"2421","221 ANG MO KIO AVE 1",1.36637938294119,103.839482297653,72,"Ang Mo Kio",1.36993284962262,103.84955809232,1189.04061546473
"2422","221 BISHAN ST 23",1.35784120462222,103.848940368039,86,"Bishan",1.35131580146658,103.84914026532,726.745123910501
"2423","221 BOON LAY PL",1.34637376407877,103.712472819666,70,"Lakeside",1.34425911493819,103.720949087456,972.242109579816
"2424","221 BT BATOK EAST AVE 3",1.34747562371947,103.753690953671,157,"Bukit Batok",1.34903331201636,103.749566478309,490.668635084953
"2425","221 CHOA CHU KANG CTRL",1.38222959408828,103.745057027229,14,"Choa Chu Kang",1.38536316540225,103.744370779756,357.089782607667
"2426","221 HOUGANG ST 21",1.35660454412624,103.88365062197,99,"Kovan",1.36017917065237,103.885064856353,427.920139778602
"2427","221 JURONG EAST ST 21",1.34084174986254,103.736918269895,21,"Chinese Garden",1.34235282081401,103.732596738363,509.506921883229
"2428","221 LOR 8 TOA PAYOH",1.34262180790845,103.856971772685,107,"Braddell",1.3404690010277,103.846799083148,1157.195245816
"2429","221 PASIR RIS ST 21",1.37019473534464,103.961614666613,80,"Pasir Ris",1.37304331635804,103.949284527763,1408.35490480916
"2430","221 PENDING RD",1.37537217237782,103.773454058862,152,"Cashew",1.36981544925552,103.76443921414,1178.60988210361
"2431","221 SERANGOON AVE 4",1.3591460613704,103.871810901097,225,"Serangoon",1.35063361526525,103.872771660431,953.6142521875
"2432","221 SIMEI ST 4",1.34167266489777,103.956542419336,18,"Simei",1.34319707851829,103.953377214378,390.997102302128
"2433","221 TAMPINES ST 24",1.35516056233115,103.952361056234,225,"Tampines East",1.35619148271544,103.9546344625,277.814733088065
"2434","221 YISHUN ST 21",1.43372181338636,103.836068035067,131,"Yishun",1.42944308477331,103.835005047246,490.775762817593
"2435","221A BEDOK CTRL",1.32520371636649,103.934772217554,39,"Bedok Reservoir",1.33660782955099,103.932234623286,1300.53236308932
"2436","221A JURONG EAST ST 21",1.34070318741736,103.736329305044,72,"Chinese Garden",1.34235282081401,103.732596738363,454.174081284669
"2437","221A SUMANG LANE",1.40098554950776,103.89567454466,2,"Sengkang",1.39169462601522,103.895484694279,1034.47664762783
"2438","221B BEDOK CTRL",1.32500043309616,103.934497810091,35,"Bedok Reservoir",1.33660782955099,103.932234623286,1316.44842836206
"2439","221C BEDOK CTRL",1.32499916612366,103.934234380089,25,"Bedok Reservoir",1.33660782955099,103.932234623286,1311.29416258305
"2440","222 ANG MO KIO AVE 1",1.36601817469807,103.839361424233,72,"Ang Mo Kio",1.36993284962262,103.84955809232,1215.56328128279
"2441","222 BISHAN ST 23",1.35803232624061,103.848211390712,80,"Bishan",1.35131580146658,103.84914026532,754.792372014784
"2442","222 BT BATOK EAST AVE 3",1.3478485406884,103.754034926985,40,"Bukit Batok",1.34903331201636,103.749566478309,514.479851964301
"2443","222 HOUGANG ST 21",1.35633467907028,103.88372269506,69,"Kovan",1.36017917065237,103.885064856353,453.283621076755
"2444","222 JURONG EAST ST 21",1.34081722087136,103.735755582653,37,"Chinese Garden",1.34235282081401,103.732596738363,390.902551481371
"2445","222 LOR 8 TOA PAYOH",1.34176590225727,103.856041153786,244,"Braddell",1.3404690010277,103.846799083148,1038.62357415581
"2446","222 PASIR RIS ST 21",1.37069478705346,103.961797016209,41,"Pasir Ris",1.37304331635804,103.949284527763,1416.81427562891
"2447","222 PENDING RD",1.37521334525041,103.774095682531,16,"Cashew",1.36981544925552,103.76443921414,1231.23163525132
"2448","222 SERANGOON AVE 4",1.35842952473611,103.8712240101,176,"Serangoon",1.35063361526525,103.872771660431,884.76299606556
"2449","222 SIMEI ST 4",1.34153100400286,103.956985966766,90,"Simei",1.34319707851829,103.953377214378,442.37070048156
"2450","222 TAMPINES ST 24",1.35551706060218,103.952686477721,158,"Tampines East",1.35619148271544,103.9546344625,229.419864687977
"2451","222 YISHUN ST 21",1.43402857149304,103.835717035715,146,"Yishun",1.42944308477331,103.835005047246,516.566813993046
"2452","222A SUMANG LANE",1.40112566398084,103.893476425427,7,"Sengkang",1.39169462601522,103.895484694279,1073.38329407167
"2453","223 ANG MO KIO AVE 1",1.36604808445916,103.838122716883,194,"Ang Mo Kio",1.36993284962262,103.84955809232,1344.08630331209
"2454","223 BISHAN ST 23",1.3584619012705,103.848248660015,87,"Bishan",1.35131580146658,103.84914026532,801.664652056423
"2455","223 BT BATOK EAST AVE 3",1.34801554533173,103.753397257075,144,"Bukit Batok",1.34903331201636,103.749566478309,441.120071763325
"2456","223 CHOA CHU KANG CTRL",1.38148413412097,103.744533459829,105,"Choa Chu Kang",1.38536316540225,103.744370779756,432.191139292869
"2457","223 JURONG EAST ST 21",1.34107201241895,103.736089674372,28,"Chinese Garden",1.34235282081401,103.732596738363,414.048396152334
"2458","223 LOR 8 TOA PAYOH",1.34126479712806,103.855552754659,116,"Braddell",1.3404690010277,103.846799083148,978.206982964543
"2459","223 PASIR RIS ST 21",1.37064325604553,103.961453770838,59,"Pasir Ris",1.37304331635804,103.949284527763,1380.38810605185
"2460","223 PENDING RD",1.37573517510314,103.773609219643,144,"Cashew",1.36981544925552,103.76443921414,1214.78024866168
"2461","223 SERANGOON AVE 4",1.35756151365917,103.870610329774,209,"Serangoon",1.35063361526525,103.872771660431,807.849139570025
